trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,19489,721,1,5,Calmed,Calmed,100,509
1,19493,721,1,5,Calmed,Calmed,100,510
1,19496,721,1,5,Calmed,Calmed,100,511
1,19498,721,1,5,Calmed,Calmed,100,512
1,19501,721,1,5,Calmed,Calmed,100,513
1,19504,721,1,5,Calmed,Calmed,100,514
1,19507,721,1,5,Calmed,Calmed,100,515
1,19509,721,1,5,Calmed,Calmed,100,516
1,19512,721,1,5,Calmed,Calmed,100,517
1,19514,721,1,5,Calmed,Calmed,100,518
1,19517,721,2,5,Calmed,Calmed,100,519
1,19520,721,2,5,Calmed,Calmed,100,520
1,19525,721,2,5,Calmed,Calmed,100,521
1,19528,721,2,5,Calmed,Calmed,100,522
1,19530,721,2,5,Calmed,Calmed,100,523
1,19533,721,2,5,Calmed,Calmed,100,524
1,19535,721,2,5,Calmed,Calmed,100,525
1,19539,721,2,5,Calmed,Calmed,100,526
1,19541,721,2,5,Calmed,Calmed,100,527
1,19544,721,2,5,Calmed,Calmed,100,528
1,19548,721,2,5,Calmed,Calmed,100,529
1,19551,721,2,5,Calmed,Calmed,100,530
1,19554,721,2,5,Calmed,Calmed,100,531
1,19557,721,2,5,Calmed,Calmed,100,532
1,19559,721,2,5,Calmed,Calmed,100,533
1,19562,721,2,5,Calmed,Calmed,100,534
1,19564,721,2,5,Calmed,Calmed,100,535
1,19567,721,2,5,Calmed,Calmed,100,536
1,19570,721,2,5,Calmed,Calmed,100,537
1,19576,721,1,5,Calmed,Calmed,100,538
1,19578,721,1,5,Calmed,Calmed,100,539
1,19580,721,1,5,Calmed,Calmed,100,540
